Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear
LBXPLTSI	Platelet count (%) SI	L25_B	Complete Blood Count with 5-part Differential - Whole Blood	2001	2002
LBXPLTSI	Platelet count (1000 cells/uL)	CBC_F	Complete Blood Count with 5-part Differential - Whole Blood	2009	2010
LBXPLTSI	Platelet count (1000 cells/uL)	CBC_G	Complete Blood Count with 5-part Differential - Whole Blood	2011	2012
LBXPLTSI	Platelet count (1000 cells/uL)	CBC_H	Complete Blood Count with 5-part Differential - Whole Blood	2013	2014
LBXPLTSI	Platelet count (1000 cells/uL)	CBC_I	Complete Blood Count with 5-Part Differential - Whole Blood	2015	2016
LBXRBCSI	Red cell count SI	CBC_E	Complete Blood Count with 5-part Differential - Whole Blood	2007	2008
LBXRBCSI	Red cell count SI	LAB25	Complete Blood Count with 5-part Differential - Whole Blood	1999	2000
LBXRBCSI	Red blood cell count (million cells/uL)	CBC_D	Complete Blood Count with 5-Part Differential - Whole Blood	2005	2006
LBXRBCSI	Red blood cell count (million cells/uL)	L25_C	Complete Blood Count with 5-part Differential - Whole Blood	2003	2004
LBXRBCSI	Red cell count SI	L25_B	Complete Blood Count with 5-part Differential - Whole Blood	2001	2002
LBXRBCSI	Red blood cell count (million cells/uL)	CBC_F	Complete Blood Count with 5-part Differential - Whole Blood	2009	2010
LBXRBCSI	Red blood cell count (million cells/uL)	CBC_G	Complete Blood Count with 5-part Differential - Whole Blood	2011	2012
LBXRBCSI	Red blood cell count (million cells/uL)	CBC_H	Complete Blood Count with 5-part Differential - Whole Blood	2013	2014
LBXRBCSI	Red blood cell count (million cells/uL)	CBC_I	Complete Blood Count with 5-Part Differential - Whole Blood	2015	2016
LBXRDW	Red cell distribution width (%)	CBC_E	Complete Blood Count with 5-part Differential - Whole Blood	2007	2008
LBXRDW	Red cell distribution width (%)	LAB25	Complete Blood Count with 5-part Differential - Whole Blood	1999	2000
LBXRDW	Red cell distribution width (%)	CBC_D	Complete Blood Count with 5-Part Differential - Whole Blood	2005	2006
LBXRDW	Red cell distribution width (%)	L25_C	Complete Blood Count with 5-part Differential - Whole Blood	2003	2004
LBXRDW	Red cell distribution width (%)	L25_B	Complete Blood Count with 5-part Differential - Whole Blood	2001	2002
LBXRDW	Red cell distribution width (%)	CBC_F	Complete Blood Count with 5-part Differential - Whole Blood	2009	2010
LBXRDW	Red cell distribution width (%)	CBC_G	Complete Blood Count with 5-part Differential - Whole Blood	2011	2012
LBXRDW	Red cell distribution width (%)	CBC_H	Complete Blood Count with 5-part Differential - Whole Blood	2013	2014
LBXRDW	Red cell distribution width (%)	CBC_I	Complete Blood Count with 5-Part Differential - Whole Blood	2015	2016
LBXWBCSI	White blood cell count: SI	CBC_E	Complete Blood Count with 5-part Differential - Whole Blood	2007	2008
LBXWBCSI	White blood cell count: SI	LAB25	Complete Blood Count with 5-part Differential - Whole Blood	1999	2000
LBXWBCSI	White blood cell count (1000 cells/uL)	CBC_D	Complete Blood Count with 5-Part Differential - Whole Blood	2005	2006
LBXWBCSI	White blood cell count (1000 cells/uL)	L25_C	Complete Blood Count with 5-part Differential - Whole Blood	2003	2004
LBXWBCSI	White blood cell count: SI	L25_B	Complete Blood Count with 5-part Differential - Whole Blood	2001	2002
LBXWBCSI	White blood cell count: SI	CBC_F	Complete Blood Count with 5-part Differential - Whole Blood	2009	2010
LBXWBCSI	White blood cell count (1000 cells/uL)	CBC_G	Complete Blood Count with 5-part Differential - Whole Blood	2011	2012
LBXWBCSI	White blood cell count (1000 cells/uL)	CBC_H	Complete Blood Count with 5-part Differential - Whole Blood	2013	2014
LBXWBCSI	White blood cell count (1000 cells/uL)	CBC_I	Complete Blood Count with 5-Part Differential - Whole Blood	2015	2016
LB2BANO	Basophils number (1000 cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2BANO	Basophils number (1000 cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2BAPCT	Basophils percent (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2BAPCT	Basophils percent (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2DAY	Days between first and second exam	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2DAY	Days between first and second exam	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2EONO	Eosinophils number (1000 cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2EONO	Eosinophils number (1000 cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2EOPCT	Eosinophils percent (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2EOPCT	Eosinophils percent (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2HCT	Hematocrit (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2HCT	Hematocrit (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2HGB	Hemoglobin (g/dL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2HGB	Hemoglobin (g/dL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2LYMNO	Lymphocyte number (1000 cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2LYMNO	Lymphocyte number (1000 cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2LYPCT	Lymphocyte percent (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2LYPCT	Lymphocyte percent (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2MC	MCHC (g/dL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2MC	MCHC (g/dL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2MCHSI	Mean cell hemoglobin (pg)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2MCHSI	Mean cell hemoglobin (pg)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2MCVSI	Mean cell volume (fL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2MCVSI	Mean cell volume (fL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2MONO	Monocyte number (1000 cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2MONO	Monocyte number (1000 cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2MOPCT	Monocyte percent (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2MOPCT	Monocyte percent (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2MPSI	Mean platelet volume (fL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2MPSI	Mean platelet volume (fL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2NENO	Segmented neutrophils num (1000 cell/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2NENO	Segmented neutrophils num (1000 cell/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2NEPCT	Segmented neutrophils percent (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2NEPCT	Segmented neutrophils percent (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2PLTSI	Platelet count (1000 cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2PLTSI	Platelet count (1000 cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2RBCSI	Red blood cell count (million cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2RBCSI	Red blood cell count (million cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2RDW	Red cell distribution width (%)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2RDW	Red cell distribution width (%)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LB2WBCSI	White blood cell count (1000 cells/uL)	l25_2_b	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2001	2002
LB2WBCSI	White blood cell count (1000 cells/uL)	l25_2_r	Complete Blood Count with 5-part Differential - Whole Blood, Second Exam	2000	2000
LBDSCUSI	Serum Copper (umol/L)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
LBDSCUSI	Serum Copper (umol/L)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
LBDSCUSI	Serum Copper (umol/L)	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
LBDSSESI	Serum Selenium (umol/L)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
LBDSSESI	Serum Selenium (umol/L)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
LBDSSESI	Serum Selenium (umol/L)	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
LBDSZNSI	Serum Zinc (umol/L)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
LBDSZNSI	Serum Zinc (umol/L)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
LBDSZNSI	Serum Zinc (umol/L)	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
LBXSCU	Serum Copper (ug/dL)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
LBXSCU	Serum Copper (ug/dL)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
LBXSCU	Serum Copper (ug/dL)	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
LBXSSE	Serum Selenium (ug/L)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
LBXSSE	Serum Selenium (ug/L)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
LBXSSE	Serum Selenium (ug/L)	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
LBXSZN	Serum Zinc (ug/dL)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
LBXSZN	Serum Zinc (ug/dL)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
LBXSZN	Serum Zinc (ug/dL)	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
URXUCR	Urinary creatinine (mg/dL)	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
URXUCR	Urinary creatinine (mg/dL)	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
WTSA2YR	Subsample A weights	CUSEZN_G	Copper, Selenium & Zinc - Serum	2011	2012
WTSA2YR	Subsample A weights	CUSEZN_H	Copper, Selenium & Zinc - Serum	2013	2014
WTSA2YR	Subsample A weights	CUSEZN_I	Copper, Selenium & Zinc - Serum	2015	2016
LBXCOT	Cotinine (ng/mL)	COT_D	Cotinine - Serum	2005	2006
LBXCOT	Cotinine (ng/mL)	L06COT_C	Cotinine - Serum	2003	2004
LBXCOT	Cotinine (ng/mL)	COTNAL_E	Cotinine - Serum & Total NNAL - Urine	2007	2008
LBXCOT	Cotinine (ng/mL)	COTNAL_F	Cotinine - Serum & Total NNAL - Urine	2009	2010
LBXCOT	Cotinine (ng/mL)	COTNAL_G	Cotinine - Serum & Total NNAL - Urine	2011	2012
URXNAL	NNAL , urine (ng/mL)	COTNAL_E	Cotinine - Serum & Total NNAL - Urine	2007	2008
URXNAL	Urinary Total NNAL (ng/mL)	COTNAL_F	Cotinine - Serum & Total NNAL - Urine	2009	2010
URXNAL	Urinary Total NNAL (ng/mL)	COTNAL_G	Cotinine - Serum & Total NNAL - Urine	2011	2012
URXUCR	Urinary Creatinine (mg/dL)	COTNAL_E	Cotinine - Serum & Total NNAL - Urine	2007	2008
URXUCR	Urinary Creatinine (mg/dL)	COTNAL_F	Cotinine - Serum & Total NNAL - Urine	2009	2010
URXUCR	Urinary Creatinine (mg/dL)	COTNAL_G	Cotinine - Serum & Total NNAL - Urine	2011	2012
LBXCOT	Cotinine, Serum (ng/mL)	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014
LBXCOT	Cotinine, Serum (ng/mL)	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016
LBXCOT	Cotinine, Serum (ng/mL)	COT_J	Cotinine and Hydroxycotinine - Serum	2017	2018
LBXHCT	Hydroxycotinine, Serum (ng/mL)	COT_H	Cotinine and Hydroxycotinine - Serum	2013	2014
LBXHCT	Hydroxycotinine, Serum (ng/mL)	COT_I	Cotinine and Hydroxycotinine - Serum	2015	2016
LBXHCT	Hydroxycotinine, Serum (ng/mL)	COT_J	Cotinine and Hydroxycotinine - Serum	2017	2018
URDTNE2	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URDTNE2	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URDTNE3	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URDTNE3	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URDTNE6	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URDTNE6	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URDTNE7	Total Nicotine Equivalents (TNE) - 7 (nmol/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXANBT	Anabasine, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXANBT	Anabasine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXANTT	Anatabine, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXANTT	Anatabine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXCOTT	Total Cotinine, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXCOTT	Total Cotinine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXCOXT	Cotinine-n-oxide, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXCOXT	Cotinine-n-oxide, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXHCTT	Total Hydroxycotinine, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXHCTT	Total Hydroxycotinine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXHPBT	1-(3-Pyridyl)-1-butanol-4-carboxylic acid, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXNICT	Nicotine, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXNICT	Nicotine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXNNCT	Nornicotine, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXNNCT	Nornicotine, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URXNOXT	Nicotine-1 N-oxide, urine (ng/mL)	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
URXNOXT	Nicotine-1 N-oxide, urine (ng/mL)	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
WTSA2YR	Subsample A Weight	UCOT_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2013	2014
WTSA2YR	Subsample A Weight	UCOT_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine	2015	2016
URDTNE2	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URDTNE2	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URDTNE3	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URDTNE3	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URDTNE6	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URDTNE6	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URDTNE7	Total Nicotine Equivalents (TNE) - 7 (nmol/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXANBT	Anabasine, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXANBT	Anabasine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXANTT	Anatabine, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXANTT	Anatabine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXCOTT	Total Cotinine, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXCOTT	Total Cotinine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXCOXT	Cotinine-n-oxide, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXCOXT	Cotinine-n-oxide, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXHCTT	Total Hydroxycotinine, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXHCTT	Total Hydroxycotinine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXHPBT	1-(3-Pyridyl)-1-butanol-4-carboxylic acid, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXNICT	Nicotine, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXNICT	Nicotine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXNNCT	Nornicotine, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXNNCT	Nornicotine, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
URXNOXT	Nicotine-1 N-oxide, urine (ng/mL)	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
URXNOXT	Nicotine-1 N-oxide, urine (ng/mL)	UCOTS_I	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2015	2016
WTFSM	Two Year Smoking Weights	UCOTS_H	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample	2013	2014
